,Diary Phase,HH ID,Were you able to get in contact with the customer? ,3. What fuel was used?,3. What fuel was used?/Electricity,3. What fuel was used?/LPG,3. What fuel was used?/Kerosene,3. What fuel was used?/Charcoal,3. What fuel was used?/Firewood,3. What fuel was used?/Other,Please specify:,"4. What time did you start with any cooking activities? (lighting a fire, chopping vetables)",How much LPG was there before cooking (kg)?,How much kerosene was there before cooking (Litre)?,How much charcoal was there before cooking (kg)?,How much firewood was there before cooking (kg)?,How much other fuel was there before cooking (kg)?,How much LPG was there after cooking (kg)?,How much kerosene was there after cooking (Litre)?,How much charcoal was there after cooking (kg)?,How much firewood was there after cooking (kg)?,How much other fuel was there after cooking (kg)?,How long did it take to start the CHARCOAL fire? (mins),How long did it take to start the WOOD fire? (mins),Was any Charcoal saved for later?,Was any Firewood saved for later?,7. Gender of the cook:,8. Reason for cooking,8. Reason for cooking/Breakfast,8. Reason for cooking/Lunch,8. Reason for cooking/Supper,8. Reason for cooking/Snack,8. Reason for cooking/Food for baby,8. Reason for cooking/Water heating,8. Reason for cooking/Other,Please specify:.1,9. Adults:,10. Children:,11. Did any food not require cooking?,Please specify:.2,12. How many dishes were cooked?,13. How many times was water heated?,1a) Which dish was prepared?,Please specify:.3,1b) What was used?,Please specify:.4,1c) What was used?,1c) What was used?/Sufuria big,1c) What was used?/Sufuria medium,1c) What was used?/Sufuria small,1c) What was used?/Frying pan,1c) What was used?/Kettle,1e) Was a lid used?,1f) Fresh or reheated?,1g) Saving for later?,What time did you start cooking dish 1?,What was the meter reading before cooking?,What time did you finish cooking dish 1?,What was the meter reading after cooking?,2a) Which dish was prepared?,Please specify:.6,2b) What was used?,Please specify:.7,2c) What was used?,2c) What was used?/Sufuria big,2c) What was used?/Sufuria medium,2c) What was used?/Sufuria small,2c) What was used?/Frying pan,2c) What was used?/Kettle,2e) Was a lid used?,2f) Fresh or reheated?,2g) Saving for later?,What time did you start cooking dish 2?,What was the meter reading before cooking?.1,What time did you finish cooking dish 2?,What was the meter reading after cooking?.1,3a) Which dish was prepared?,Please specify:.9,3b) What was used?,3c) What was used?,3c) What was used?/Sufuria big,3c) What was used?/Sufuria medium,3c) What was used?/Sufuria small,3c) What was used?/Frying pan,3c) What was used?/Kettle,3e) Was a lid used?,3f) Fresh or reheated?,3g) Saving for later?,What time did you start cooking dish 3?,What was the meter reading before cooking?.2,What time did you finish cooking dish 3?,What was the meter reading after cooking?.2,4a) Which dish was prepared?,Please specify:.12,4b) What was used?,4c) What was used?,4c) What was used?/Sufuria big,4c) What was used?/Sufuria medium,4c) What was used?/Sufuria small,4c) What was used?/Kettle,4e) Was a lid used?,4f) Fresh or reheated?,4g) Saving for later?,What time did you start cooking dish 4?,What was the meter reading before cooking?.3,What time did you finish cooking dish 4?,What was the meter reading after cooking?.3,5a) Which dish was prepared?,Please specify:.15,5b) What was used?,5c) What was used?,5c) What was used?/Sufuria big,5c) What was used?/Sufuria medium,5c) What was used?/Sufuria small,5c) What was used?/Kettle,5e) Was a lid used?,5f) Fresh or reheated?,5g) Saving for later?,What time did you start cooking dish 5?,What time did you finish cooking dish 5?,6a) Why was the water heated?,Please specify:.18,6b) What was used?,6c) What was used?,6c) What was used?/Sufuria big,6c) What was used?/Sufuria medium,6c) What was used?/Sufuria small,6c) What was used?/Frying pan,6c) What was used?/Kettle,6d) Was a lid used?,6e) How cold was the water/milk before heating?,6f) Saving for later (thermos)?,What time did you start heating the water 1?,What was the meter reading before cooking?.5,What time did you finish heating the water 1?,What was the meter reading after cooking?.5,7a) Why was the water heated?,Please specify:.21,7b) What was used?,7c) What was used?,7c) What was used?/Sufuria big,7c) What was used?/Sufuria medium,7c) What was used?/Frying pan,7c) What was used?/Kettle,7c) What was used?/Other,Please specify:.23,7d) Was a lid used?,7e) How cold was the water/milk before heating?,7f) Saving for later (thermos)?,What time did you start heating the water 2?,What was the meter reading before cooking?.6,What time did you finish heating the water 2?,What was the meter reading after cooking?.6
1497,Post EPC,706630129,0,Charcoal,0,0,0,1,0,0,0,08:50:00.000+03,0,0,0,0,0,0,0,0,0,0,3,0,Yes,0,Female,Breakfast,1,0,0,0,0,0,0,0,4,3,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Charcoal stove,Sufuria medium,0,1,0,0,0,Sometimes,Still warm,None,09:00:00.000+03,0,09:10:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,Post EPC,706630129,0,Charcoal,0,0,0,1,0,0,0,08:58:00.000+03,0,0,0,0,0,0,0,0,0,0,2,0,Yes,0,Female,Breakfast,1,0,0,0,0,0,0,0,4,3,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Charcoal stove,Sufuria medium,0,1,0,0,0,Sometimes,Still warm,None,09:05:00.000+03,0,09:15:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,Post EPC,706630129,0,Charcoal,0,0,0,1,0,0,0,08:55:00.000+03,0,0,0,0,0,0,0,0,0,0,5,0,Yes,0,Female,Breakfast,1,0,0,0,0,0,0,0,4,3,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Charcoal stove,Sufuria medium,0,1,0,0,0,Sometimes,Still warm,None,09:00:00.000+03,0,09:15:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,Pre EPC,702526436,0,Charcoal,0,0,0,1,0,0,0,11:45:00.000+03,0,0,0,0,0,0,0,0,0,0,5,0,Yes,0,Male,Lunch,0,1,0,0,0,0,0,0,3,0,No,0,2,0,Other,Posho,Charcoal stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,11:50:00.000+03,0,12:00:00.000+03,0,Beans,0,Charcoal stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,14:00:00.000+03,0,16:50:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,Pre EPC,702526436,0,Charcoal,0,0,0,1,0,0,0,10:56:00.000+03,0,0,0,0,0,0,0,0,0,0,4,0,Yes,0,Male,Lunch,0,1,0,0,0,0,0,0,3,0,No,0,2,0,Sweet potatoes/cassava/taro root,0,Charcoal stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,11:00:00.000+03,0,11:40:00.000+03,0,Other,Greens,Charcoal stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,18:00:00.000+03,0,18:20:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,Pre EPC,702526436,0,Charcoal,0,0,0,1,0,0,0,10:55:00.000+03,0,0,0,0,0,0,0,0,0,0,5,0,Yes,0,Male,Breakfast,1,0,0,0,0,0,0,0,3,0,No,0,2,0,Sweet potatoes/cassava/taro root,0,Charcoal stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,11:00:00.000+03,0,11:40:00.000+03,0,Beans,0,Charcoal stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,15:00:00.000+03,0,17:00:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,Pre EPC,702526436,0,Charcoal,0,0,0,1,0,0,0,07:57:00.000+03,0,0,0,0,0,0,0,0,0,0,3,0,Yes,0,Male,Breakfast,1,0,0,0,0,0,0,0,3,0,No,0,1,0,Other,Irish potatoes,Charcoal stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,08:00:00.000+03,0,08:30:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,Pre EPC,702526436,0,Charcoal,0,0,0,1,0,0,0,08:55:00.000+03,0,0,0,0,0,0,0,0,0,0,5,0,Yes,0,Male,Breakfast,1,0,0,0,0,0,0,0,3,0,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Charcoal stove,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,09:00:00.000+03,0,09:15:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,Pre EPC,702526436,0,Charcoal,0,0,0,1,0,0,0,08:55:00.000+03,0,0,0,0,0,0,0,0,0,0,5,0,Yes,0,Male,Breakfast,1,0,0,0,0,0,0,0,3,0,No,0,1,0,Matoke,0,Charcoal stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,09:00:00.000+03,0,09:40:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,Pre EPC,702526436,0,Charcoal,0,0,0,1,0,0,0,08:55:00.000+03,0,0,0,0,0,0,0,0,0,0,5,0,Yes,0,Male,Breakfast,1,0,0,0,0,0,0,0,3,0,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Charcoal stove,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,09:00:00.000+03,0,09:20:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,Pre EPC,702526436,0,Charcoal,0,0,0,1,0,0,0,09:55:00.000+03,0,0,0,0,0,0,0,0,0,0,5,0,Yes,0,Male,Breakfast,1,0,0,0,0,0,0,0,3,0,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Charcoal stove,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,10:00:00.000+03,0,10:20:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,Pre EPC,702526436,0,Charcoal,0,0,0,1,0,0,0,07:55:00.000+03,0,0,0,0,0,0,0,0,0,0,5,0,Yes,0,Male,Breakfast,1,0,0,0,0,0,0,0,3,0,No,0,1,0,Matoke,0,Charcoal stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,08:00:00.000+03,0,08:40:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,Pre EPC,702526436,0,Firewood,0,0,0,0,1,0,0,17:55:00.000+03,0,0,0,0,0,0,0,0,0,0,0,5,0,Yes,Female,Supper,0,0,1,0,0,0,0,0,2,0,No,0,1,0,Other,Irish potatoes,Firewood stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,18:00:00.000+03,0,18:40:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,Pre EPC,702526436,0,Firewood,0,0,0,0,1,0,0,18:55:00.000+03,0,0,0,0,0,0,0,0,0,0,0,5,0,Yes,Female,Supper,0,0,1,0,0,0,0,0,2,0,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Firewood stove,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,19:00:00.000+03,0,19:10:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,Pre EPC,702526436,0,Firewood,0,0,0,0,1,0,0,17:45:00.000+03,0,0,0,0,0,0,0,0,0,0,0,5,0,Yes,Female,Supper,0,0,1,0,0,0,0,0,2,0,No,0,1,0,Rice,0,Firewood stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,17:50:00.000+03,0,18:20:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,Pre EPC,702526436,0,Firewood,0,0,0,0,1,0,0,18:35:00.000+03,0,0,0,0,0,0,0,0,0,0,0,5,0,Yes,Female,Supper,0,0,1,0,0,0,0,0,2,0,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Firewood stove,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,18:40:00.000+03,0,19:00:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,Pre EPC,702526436,0,Firewood,0,0,0,0,1,0,0,18:55:00.000+03,0,0,0,0,0,0,0,0,0,0,0,5,0,Yes,Female,Supper,0,0,1,0,0,0,0,0,2,0,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Firewood stove,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,19:00:00.000+03,0,19:10:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,Pre EPC,702526436,0,Firewood,0,0,0,0,1,0,0,18:35:00.000+03,0,0,0,0,0,0,0,0,0,0,0,5,0,Yes,Female,Supper,0,0,1,0,0,0,0,0,2,0,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Firewood stove,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,18:40:00.000+03,0,19:00:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,Post EPC,702526436,0,Firewood,0,0,0,0,1,0,0,18:35:00.000+03,0,0,0,0,0,0,0,0,0,0,0,5,0,Yes,Female,Supper,0,0,1,0,0,0,0,0,2,0,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Firewood stove,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,18:40:00.000+03,0,19:00:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,Post EPC,702526436,0,Firewood,0,0,0,0,1,0,0,10:55:00.000+03,0,0,0,0,0,0,0,0,0,0,0,5,0,Yes,Female,Lunch,0,1,0,0,0,0,0,0,2,0,No,0,2,0,Matoke,0,Firewood stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,11:00:00.000+03,0,12:00:00.000+03,0,Fish stew (boiled),0,Firewood stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,12:20:00.000+03,0,12:50:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,Post EPC,702526436,0,Firewood,0,0,0,0,1,0,0,11:35:00.000+03,0,0,0,0,0,0,0,0,0,0,0,5,0,Yes,Female,Lunch,0,1,0,0,0,0,0,0,2,0,No,0,2,0,Rice,0,Firewood stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,11:40:00.000+03,0,12:30:00.000+03,0,"Soup (goat, beef, fish)",0,Firewood stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,11:50:00.000+03,0,12:30:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,Post EPC,702526436,0,Firewood,0,0,0,0,1,0,0,07:50:00.000+03,0,0,0,0,0,0,0,0,0,0,0,5,0,Yes,Female,Lunch,0,1,0,0,0,0,0,0,2,0,No,0,2,0,Beans,0,Firewood stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,08:00:00.000+03,0,12:00:00.000+03,0,Other,Posho,Firewood stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,12:00:00.000+03,0,12:20:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,Post EPC,702526436,0,Firewood,0,0,0,0,1,0,0,07:55:00.000+03,0,0,0,0,0,0,0,0,0,0,0,5,0,Yes,Female,Lunch,0,1,0,0,0,0,0,0,2,0,No,0,2,0,Beans,0,Firewood stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,08:00:00.000+03,0,12:00:00.000+03,0,Other,Posho,Firewood stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,12:00:00.000+03,0,12:20:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,Post EPC,702526436,0,Firewood,0,0,0,0,1,0,0,07:55:00.000+03,0,0,0,0,0,0,0,0,0,0,0,5,0,Yes,Female,Lunch,0,1,0,0,0,0,0,0,2,0,No,0,2,0,Beans,0,Firewood stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,08:00:00.000+03,0,12:00:00.000+03,0,Matoke,0,Firewood stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,11:30:00.000+03,0,12:50:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,Post EPC,702526436,0,Firewood,0,0,0,0,1,0,0,07:55:00.000+03,0,0,0,0,0,0,0,0,0,0,0,5,0,Yes,Female,Lunch,0,1,0,0,0,0,0,0,2,0,No,0,2,0,Beans,0,Firewood stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,08:00:00.000+03,0,12:00:00.000+03,0,Other,Posho,Firewood stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,12:00:00.000+03,0,12:20:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,Post EPC,702526436,0,Firewood,0,0,0,0,1,0,0,11:55:00.000+03,0,0,0,0,0,0,0,0,0,0,0,5,0,Yes,Female,Lunch,0,1,0,0,0,0,0,0,2,0,No,0,2,0,Sweet potatoes/cassava/taro root,0,Firewood stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,12:00:00.000+03,0,12:40:00.000+03,0,Other,Ground nuts,Firewood stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,12:00:00.000+03,0,12:20:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,Post EPC,702526436,0,Firewood,0,0,0,0,1,0,0,08:56:00.000+03,0,0,0,0,0,0,0,0,0,0,0,4,0,Yes,Female,Breakfast,1,0,0,0,0,0,0,0,2,0,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Firewood stove,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,09:00:00.000+03,0,09:30:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,Post EPC,702526436,0,Firewood,0,0,0,0,1,0,0,08:57:00.000+03,0,0,0,0,0,0,0,0,0,0,0,3,0,Yes,Female,Breakfast,1,0,0,0,0,0,0,0,2,0,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Firewood stove,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,09:00:00.000+03,0,09:15:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,Post EPC,702526436,0,Firewood,0,0,0,0,1,0,0,07:55:00.000+03,0,0,0,0,0,0,0,0,0,0,0,5,0,Yes,Female,Breakfast,1,0,0,0,0,0,0,0,2,0,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Firewood stove,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,08:00:00.000+03,0,08:15:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,Post EPC,702526436,0,Firewood,0,0,0,0,1,0,0,06:55:00.000+03,0,0,0,0,0,0,0,0,0,0,0,5,0,Yes,Female,Breakfast,1,0,0,0,0,0,0,0,2,0,No,0,1,0,Porridge,0,Firewood stove,0,Sufuria small,0,0,1,0,0,Sometimes,Fresh,None,07:00:00.000+03,0,08:00:00.000+03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
